Home_Team,Away_Team,Result,Link,Season,Round,League,Number_Teams,Total_Rounds,Label,Goals_For_Home,Goals_For_Away,Position_Home,Points_Home,Total_Wins_Home,Total_Draw_Home,Total_Lose_Home,Total_Goals_For_Home_Team,Total_Goals_Against_Home_Team,Total_Streak_Home,Wins_When_Home,Draw_When_Home,Lose_When_Home,Goals_For_When_Home,Goals_Against_When_Home,Position_Away,Points_Away,Total_Wins_Away,Total_Draw_Away,Total_Lose_Away,Total_Goals_For_Away_Team,Total_Goals_Against_Away_Team,Total_Streak_Away,Wins_When_Away,Draw_When_Away,Lose_When_Away,Goals_For_When_Away,Goals_Against_When_Away,Streak_When_Home,Streak_When_Away,Elo_Home,Elo_Away
HFC Haarlem ,FC Volendam,2-2,https://www.besoccer.com/match/haarlem/fc-volendam/200055420,2000,33,eerste_divisie,18,34,1,2,2,7,32,0,32,0,64,64,3.0,0,32,0,64,64,9,32,0,32,0,64,64,3.0,0,32,0,64,64,3.0,3.0,,
VVV Venlo,Dordrecht,1-1,https://www.besoccer.com/match/vvv/fc-dordrecht/200055421,2000,33,eerste_divisie,18,34,1,1,1,11,32,0,32,0,32,32,3.0,0,32,0,32,32,10,32,0,32,0,32,32,3.0,0,32,0,32,32,3.0,3.0,,
ADO Den Haag,TOP Oss,0-0,https://www.besoccer.com/match/ado-den-haag/fc-oss/200055422,2000,33,eerste_divisie,18,34,1,0,0,8,32,0,32,0,0,0,3.0,0,32,0,0,0,13,32,0,32,0,0,0,3.0,0,32,0,0,0,3.0,3.0,,
PEC Zwolle,NAC Breda,4-3,https://www.besoccer.com/match/fc-zwolle/nac-breda/200055423,2000,33,eerste_divisie,18,34,0,4,3,1,96,32,0,0,128,96,9.0,32,0,0,128,96,17,0,0,0,32,96,128,0.0,0,0,32,96,128,9.0,0.0,,
FC Eindhoven,Heracles,1-0,https://www.besoccer.com/match/fc-eindhoven/heracles/200055424,2000,33,eerste_divisie,18,34,0,1,0,2,96,32,0,0,32,0,9.0,32,0,0,32,0,18,0,0,0,32,0,32,0.0,0,0,32,0,32,9.0,0.0,,
Helmond Sport,Groningen,2-3,https://www.besoccer.com/match/helmond-sport/fc-groningen/200055416,2000,34,eerste_divisie,18,34,2,2,3,15,0,0,0,33,66,99,0.0,0,0,33,66,99,3,99,33,0,0,99,66,9.0,33,0,0,99,66,0.0,9.0,,
RBC Roosendaal,Emmen,1-3,https://www.besoccer.com/match/rbc/emmen/200055417,2000,34,eerste_divisie,18,34,2,1,3,16,0,0,0,33,33,99,0.0,0,0,33,33,99,4,99,33,0,0,99,33,9.0,33,0,0,99,33,0.0,9.0,,
BV Veendam ,SC Telstar,2-2,https://www.besoccer.com/match/veendam/stormvogels-telstar/200055418,2000,34,eerste_divisie,18,34,1,2,2,13,33,0,33,0,66,66,3.0,0,33,0,66,66,7,33,0,33,0,66,66,3.0,0,33,0,66,66,3.0,3.0,,
Go Ahead Eagles,Excelsior,1-2,https://www.besoccer.com/match/go-ahead-eagles/excelsior/200055419,2000,34,eerste_divisie,18,34,2,1,2,14,0,0,0,33,33,66,0.0,0,0,33,33,66,5,99,33,0,0,66,33,9.0,33,0,0,66,33,0.0,9.0,,
HFC Haarlem ,FC Volendam,2-2,https://www.besoccer.com/match/haarlem/fc-volendam/200055420,2000,34,eerste_divisie,18,34,1,2,2,12,33,0,33,0,66,66,3.0,0,33,0,66,66,10,33,0,33,0,66,66,3.0,0,33,0,66,66,3.0,3.0,,
VVV Venlo,Dordrecht,1-1,https://www.besoccer.com/match/vvv/fc-dordrecht/200055421,2000,34,eerste_divisie,18,34,1,1,1,8,33,0,33,0,33,33,3.0,0,33,0,33,33,9,33,0,33,0,33,33,3.0,0,33,0,33,33,3.0,3.0,,
ADO Den Haag,TOP Oss,0-0,https://www.besoccer.com/match/ado-den-haag/fc-oss/200055422,2000,34,eerste_divisie,18,34,1,0,0,11,33,0,33,0,0,0,3.0,0,33,0,0,0,6,33,0,33,0,0,0,3.0,0,33,0,0,0,3.0,3.0,,
PEC Zwolle,NAC Breda,4-3,https://www.besoccer.com/match/fc-zwolle/nac-breda/200055423,2000,34,eerste_divisie,18,34,0,4,3,1,99,33,0,0,132,99,9.0,33,0,0,132,99,17,0,0,0,33,99,132,0.0,0,0,33,99,132,9.0,0.0,,
FC Eindhoven,Heracles,1-0,https://www.besoccer.com/match/fc-eindhoven/heracles/200055424,2000,34,eerste_divisie,18,34,0,1,0,2,99,33,0,0,33,0,9.0,33,0,0,33,0,18,0,0,0,33,0,33,0.0,0,0,33,0,33,9.0,0.0,,
